"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
"ENSG00000267765",4.56327212128937,-1.44442160954423,1.07612215640588,-1.34224688242498,0.17951595992509,0.840728774858511,"ENSG00000267765","Not Significant"
"EZH1",616.729052351577,0.0372930170603248,0.256281570547182,0.145515797256514,0.884303644092587,0.992531820608056,"EZH1","Not Significant"
"VPS25",512.982847109989,0.283242638824755,0.339046543349102,0.835409309963416,0.403487289711217,0.926537879509617,"VPS25","Not Significant"
"WNK4",50.0280165360379,-0.414669399876139,0.360588059538521,-1.14998095168994,0.250151716836028,0.884966295753698,"WNK4","Not Significant"
"COA3",277.8394300048,0.193068995746856,0.303972345079028,0.63515316071487,0.525328528421489,0.951651433233631,"COA3","Not Significant"
"CNTD1",3.44770624340399,0.200503016263488,1.89957182176497,0.10555169010519,0.91593805624867,0.994202998797607,"CNTD1","Not Significant"
"BECN1",1083.5426194753,0.230892054443425,0.197416919655325,1.16956568285305,0.242175794235251,0.88359337194062,"BECN1","Not Significant"
"PSME3",2785.42772980891,0.410161856169194,0.537563248234004,0.763002042116259,0.445462177982254,0.933988212090984,"PSME3","Not Significant"
"AOC2",65.0443731555011,-0.487231838405169,0.667763714570137,-0.729647070923608,0.465605941988881,0.939973363527212,"AOC2","Not Significant"
"AOC3",27.2829760097794,-0.617020711077632,0.890245358831241,-0.693090623789028,0.488252681418666,0.945074417670817,"AOC3","Not Significant"
"AOC4P",3.39459921258399,-0.383853470094629,1.20753763532242,-0.317881164831883,0.750575080417072,0.979278647911357,"AOC4P","Not Significant"
"AARSD1",57.8078438386653,0.583901279505042,0.538682273613061,1.0839437421779,0.278389743411853,0.899115877881347,"AARSD1","Not Significant"
"PTGES3L",9.91951393590903,0.149928264096806,0.676444191928658,0.221641734655648,0.824592790860711,0.98604325879396,"PTGES3L","Not Significant"
"RUNDC1",459.658790330025,0.106178821487433,0.318708967488358,0.333152914786784,0.739018858324451,0.976844783526771,"RUNDC1","Not Significant"
"RPL27",6477.15295211815,0.509587649756924,0.205082478051397,2.48479370153317,0.0129626530206558,0.26364811936981,"RPL27","Not Significant"
"IFI35",40.8308444503478,-0.058992288735717,0.799700896844386,-0.0737679411996411,0.941195036715884,0.995527552404472,"IFI35","Not Significant"
"VAT1",959.159463085448,0.109850736056381,0.269949281281814,0.406931018800167,0.684058653034938,0.969613531901523,"VAT1","Not Significant"
"BRCA1",2065.56464337157,0.102392115375201,0.205928275343453,0.497222225575523,0.619032349957391,0.961906492882615,"BRCA1","Not Significant"
"NBR2",141.260277989713,-0.46730042060327,0.460117916149856,-1.01561013862167,0.309815074933337,0.909167026403003,"NBR2","Not Significant"
"ENSG00000267681",9.35792040232637,1.79479940800311,1.18093794201368,1.51980840326181,0.128559136519141,0.77497221364739,"ENSG00000267681","Not Significant"
"ENSG00000267002",271.884361421833,-0.152654315593538,0.294353302203155,-0.518609149110819,0.604033327664665,0.958671143476612,"ENSG00000267002","Not Significant"
"ENSG00000267595",7.14012150612034,-0.917044069446621,0.935705931135166,-0.980055847603846,0.327058551972468,0.911104912755553,"ENSG00000267595","Not Significant"
"ENSG00000267340",9.60790882457599,1.16771725671475,0.739985976719559,1.57802619705223,0.114559591575632,0.747169570795866,"ENSG00000267340","Not Significant"
"NBR1",2358.36089083958,0.212448224531332,0.609415685508684,0.348609708583395,0.727382338077722,0.976189196999613,"NBR1","Not Significant"
"TMEM106A",81.0931809652337,-0.193173471442187,0.482802724318019,-0.400108495069188,0.689076607524769,0.970060860492288,"TMEM106A","Not Significant"
"ENSG00000279602",1189.29437986585,-0.758476541522329,0.414124638350043,-1.83151754637023,0.0670233311888678,0.605764356249668,"ENSG00000279602","Not Significant"
"LINC00910",58.3995014488256,-0.173490575453644,0.767070360224843,-0.226172962025009,0.821066898946084,0.985148736388997,"LINC00910","Not Significant"
"ARL4D",54.3134841417675,0.0392699819600735,0.525580947178126,0.0747172860259038,0.940439653857981,0.995527552404472,"ARL4D","Not Significant"
"DHX8",1347.90176005394,0.23447314156099,0.230106180650163,1.01897802526854,0.308213399096454,0.908963206785764,"DHX8","Not Significant"
"ETV4",526.171510984785,0.283312328310347,0.461603663953325,0.613756671435334,0.539376133095578,0.952001379373138,"ETV4","Not Significant"
"ENSG00000267253",6.46229740535336,0.301024342995505,0.938310198444106,0.320815380131922,0.748350303332858,0.978760583204968,"ENSG00000267253","Not Significant"
"DUSP3",1124.61443659833,0.246466363102286,0.192397464457201,1.28102708524578,0.200184152708763,0.860508571489698,"DUSP3","Not Significant"
"MPP3",440.178610374932,-0.366786558803458,0.565812813468437,-0.648247176579571,0.516825093301908,0.951590972615614,"MPP3","Not Significant"
"MPP2",191.779761598446,0.240710179156146,0.276284547398279,0.871240108876409,0.383623064147752,0.923079649261601,"MPP2","Not Significant"
"NAGS",12.0462797599384,0.471876954687018,0.682204795812856,0.69169398629743,0.489129524358164,0.945074417670817,"NAGS","Not Significant"
"TMEM101",352.833575509494,0.194831574834996,0.320875919849318,0.607186649987596,0.543727050810525,0.95222906210001,"TMEM101","Not Significant"
"ENSG00000221044",5.71944587064009,-0.919788583069522,1.01495087721846,-0.906239507462923,0.364809096092833,0.920558935264017,"ENSG00000221044","Not Significant"
"LSM12",587.371082485728,-1.89733448172773,0.382704714696207,-4.95769821710674,7.13332505847867e-07,8.41047235284697e-05,"LSM12","Not Significant"
"G6PC3",497.257679917931,0.0435100519390036,0.422030668000722,0.103096896121609,0.917886068434164,0.994202998797607,"G6PC3","Not Significant"
"HDAC5",528.747523295094,0.100671787379079,0.559253457025641,0.180011023828975,0.857143913806911,0.988884624729167,"HDAC5","Not Significant"
"C17orf53",209.19510586466,-0.0932222519026024,0.329810413697592,-0.282654058304173,0.77744203675688,0.981388013210005,"C17orf53","Not Significant"
"ASB16",2.71036849671629,-2.47714370199858,1.49729763734583,-1.65440967795131,0.098044301402134,0.703642243518954,"ASB16","Not Significant"
"ASB16-AS1",223.378238088867,-0.540502776571968,0.406543950954164,-1.32950638006887,0.183680962306529,0.84517829357601,"ASB16-AS1","Not Significant"
"TMUB2",382.995887828188,0.0432848957917462,0.262058211789959,0.165172827426753,0.868807952056414,0.990740438771343,"TMUB2","Not Significant"
"ATXN7L3",1177.3678757438,0.117641514066346,0.28062174610141,0.419217383188235,0.675057269027174,0.967357856063684,"ATXN7L3","Not Significant"
"UBTF",2856.17007369738,0.248746023375264,0.264214815191744,0.9414537303472,0.346472389988282,0.917205471175372,"UBTF","Not Significant"
"ENSG00000260793",37.66785948941,-0.489580367565239,0.505416551221914,-0.96866706557514,0.332711329872659,0.913159114264109,"ENSG00000260793","Not Significant"
"RUNDC3A-AS1",44.2369767780216,-0.556774401774712,0.530698639408813,-1.04913478277417,0.294116089427383,0.901616260265907,"RUNDC3A-AS1","Not Significant"
"SLC25A39",2365.82335545655,0.00926424552671969,0.408467241210174,0.0226805104352367,0.981905122256829,0.999755946657398,"SLC25A39","Not Significant"
"GRN",1767.09521622324,0.0298423031288592,0.309122069173053,0.0965388954877655,0.923092584038913,0.994202998797607,"GRN","Not Significant"
"FAM171A2",95.4249207097871,0.665573726471346,0.361949495116037,1.8388580049213,0.0659360739926984,0.601271269708157,"FAM171A2","Not Significant"
"ITGA2B",6.85919041135441,-0.906733647528638,0.904311112853442,-1.00267887305681,0.316015826621172,0.910392424051088,"ITGA2B","Not Significant"
"GPATCH8",1702.81639656507,0.147000342852857,0.258808290001658,0.567989313062248,0.570042224613946,0.953493544929131,"GPATCH8","Not Significant"
"RN7SL258P",5.4034369315329,-1.70637704203648,0.974305158208973,-1.75137843380942,0.0798807453098962,0.651872245873225,"RN7SL258P","Not Significant"
"ENSG00000283045",11.8157188461144,-0.603571243004802,0.670628725663602,-0.900008037096167,0.368115973603504,0.920558935264017,"ENSG00000283045","Not Significant"
"FZD2",226.613843200023,0.0583521844268868,0.268518563057278,0.217311547337752,0.827965558641801,0.986367409454956,"FZD2","Not Significant"
"CCDC43",814.769281931201,0.385091680971317,0.254364312032746,1.51393754058447,0.130041681653147,0.778866699595767,"CCDC43","Not Significant"
"ENSG00000267160",20.1592199820236,-1.05666464089082,0.523102742724423,-2.01999445727908,0.0433839624691746,0.497345459762568,"ENSG00000267160","Not Significant"
"ENSG00000279879",2.97391500729265,0.763804281482345,1.25492708084957,0.608644353236255,0.542760198918216,0.952001379373138,"ENSG00000279879","Not Significant"
"DBF4B",504.882155823538,-0.0303826589676377,0.404038594000979,-0.0751974178178734,0.940057638822275,0.995527552404472,"DBF4B","Not Significant"
"ADAM11",53.5431026557129,0.0365917897038853,0.514275384416562,0.0711521313535124,0.943276678449695,0.995650985514522,"ADAM11","Not Significant"
"GJC1",3.70771167845925,-0.808101185966573,1.28923062107395,-0.626808867829568,0.530784529943344,0.951651433233631,"GJC1","Not Significant"
"EFTUD2",3286.12899450854,0.418870009826844,0.454241632541285,0.922130381320284,0.3564605714323,0.919841042524926,"EFTUD2","Not Significant"
"KIF18B",1582.75237467002,0.202494952649554,0.460362779337134,0.439859523267979,0.660038853514939,0.966045193010434,"KIF18B","Not Significant"
"ENSG00000267334",7.5415045462092,-0.388030691511127,0.865556461869276,-0.448301998315773,0.653935258648939,0.965469842132056,"ENSG00000267334","Not Significant"
"C1QL1",23.5253310296964,0.638723833806966,0.898135079583832,0.711166781396548,0.476980890814747,0.942915397136185,"C1QL1","Not Significant"
"DCAKD",757.569494588235,0.169178155225016,0.22555275411831,0.750060250367308,0.453218418291821,0.936263027299107,"DCAKD","Not Significant"
"NMT1",2644.30441646729,0.316470694558252,0.320006598033071,0.988950529468603,0.322687346439617,0.911104912755553,"NMT1","Not Significant"
"ENSG00000200888",5.50518897690839,-0.419378153298957,1.08723293193828,-0.385729810953487,0.699696782297654,0.971589353039595,"ENSG00000200888","Not Significant"
"PLCD3",1419.95226780363,-0.0565420979623523,0.42849698629927,-0.131954482225605,0.895020294758837,0.993106994756737,"PLCD3","Not Significant"
"ACBD4",205.441200306197,-0.33473664638316,0.695012125205121,-0.481627059793192,0.630070899841046,0.962209748347414,"ACBD4","Not Significant"
"ENSG00000276728",42.4277864820495,0.00624003918772469,0.42694887480603,0.014615424834085,0.988338993329309,0.99978637956584,"ENSG00000276728","Not Significant"
"HEXIM1",2595.06578656388,-0.105657515870588,0.314468678756432,-0.335987406721748,0.736880362997899,0.97644537187863,"HEXIM1","Not Significant"
"ENSG00000224505",34.7513810439675,-0.689407512452001,0.709095246732828,-0.972235416368198,0.330933445083067,0.912077399027803,"ENSG00000224505","Not Significant"
"HEXIM2",156.308047774335,0.342267760204047,0.487622774102445,0.701910940960562,0.482734705332592,0.943514019521814,"HEXIM2","Not Significant"
"ENSG00000267288",33.0253419464397,-0.527276702724172,0.676132809197391,-0.779841912049913,0.435483933066099,0.931932315604,"ENSG00000267288","Not Significant"
"ENSG00000267121",4.24613230161559,-0.963906141229334,1.08426761984831,-0.888992831275533,0.374006932522951,0.921384499199411,"ENSG00000267121","Not Significant"
"FMNL1",161.324901226362,0.100914869297773,0.42820455252481,0.235669772081478,0.813688927642828,0.984093670835905,"FMNL1","Not Significant"
"ENSG00000233175",26.0394153362096,-0.280418418019047,0.527650769179205,-0.531446999414511,0.595109059765091,0.957552940701381,"ENSG00000233175","Not Significant"
"ENSG00000233483",9.53708813676377,-0.293699348452685,0.71149885622092,-0.412789628380642,0.679760750945306,0.968001129546355,"ENSG00000233483","Not Significant"
"MAP3K14-AS1",47.7032844361197,-0.481229654117684,0.60878494191939,-0.79047561951919,0.42925005512047,0.93080728565452,"MAP3K14-AS1","Not Significant"
"SPATA32",4.61310471554451,-2.15027655397407,1.10566044697982,-1.94478925229502,0.0518003481937737,0.541024129807786,"SPATA32","Not Significant"
"MAP3K14",385.556654362998,-0.226531292773174,0.411718380549418,-0.550209326265393,0.582175807529418,0.95576679551539,"MAP3K14","Not Significant"
"ARHGAP27",906.60358008842,-0.201257803479836,0.214579427003481,-0.93791751749142,0.348286800068538,0.917283735897048,"ARHGAP27","Not Significant"
"PLEKHM1",456.088331820013,-0.358917337636471,0.252772568729859,-1.4199220249253,0.155630383057709,0.817035089735876,"PLEKHM1","Not Significant"
"LRRC37A4P",456.428673481258,-1.49970568746489,0.300850248897791,-4.98489096472175,6.19967645318796e-07,7.39373823184992e-05,"LRRC37A4P","Not Significant"
"ENSG00000278770",4.09658374217188,-5.14031558548303,1.61760079895833,-3.17774050853164,0.00148427528110336,0.0571043758869476,"ENSG00000278770","Not Significant"
"ENSG00000266918",3.01599442376475,-2.56153142452409,1.50233497972749,-1.70503347062366,0.0881881822026417,0.683654968197225,"ENSG00000266918","Not Significant"
"ENSG00000267198",6.02471929243432,0.403795170715071,0.867027377356497,0.46572366831854,0.64141330856314,0.964037042593026,"ENSG00000267198","Not Significant"
"ENSG00000267246",11.865942556098,-3.73397774296274,0.926665110972967,-4.02947914920654,5.59005736540133e-05,0.00392790933193806,"ENSG00000267246","Significant"
"ENSG00000264070",13.1549604816477,-0.517570592748256,0.81618641063678,-0.63413282309424,0.525994143544414,0.951651433233631,"ENSG00000264070","Not Significant"
"ENSG00000280022",3.24575378790952,-0.61907456411044,1.72559281771794,-0.358760512766362,0.719774255002965,0.974404967015986,"ENSG00000280022","Not Significant"
"LINC02210",504.143841044245,0.079279177324667,0.218281648460284,0.363196713438288,0.71645794254485,0.974404967015986,"LINC02210","Not Significant"
"MAPT",162.972760613072,0.231639598486308,0.666369560710634,0.347614315154614,0.728129854062599,0.976311768676451,"MAPT","Not Significant"
"MAPT-IT1",6.6290457970395,-0.730191266694597,0.806797833737453,-0.905048620807545,0.365439629695023,0.920558935264017,"MAPT-IT1","Not Significant"
"KANSL1",1956.94884375113,-0.245262981798702,0.190779152806493,-1.28558586297672,0.198587633124022,0.860175449494646,"KANSL1","Not Significant"
"KANSL1-AS1",4.85667560574982,0.545730726957322,0.941078596143331,0.579899202036686,0.561982593887247,0.952930855310012,"KANSL1-AS1","Not Significant"
"ENSG00000238723",5.76565252138545,-2.12461731286526,1.08119258413292,-1.9650683366175,0.0494063287553422,0.531200759812075,"ENSG00000238723","Not Significant"
"ENSG00000261575",4.01381867083734,-1.12988139715323,1.14318953659734,-0.988358763776202,0.322976975328092,0.911104912755553,"ENSG00000261575","Not Significant"
"ARL17B",51.0028134052022,-2.37353550323884,0.427952778216623,-5.5462556245806,2.91852052689836e-08,5.1386477730893e-06,"ARL17B","Not Significant"
"LRRC37A",13.7083335916279,-2.17358788944567,0.70355589626219,-3.08943170115321,0.00200539809266122,0.0712958309978656,"LRRC37A","Not Significant"
"ENSG00000260075",43.3267452634258,-0.833170843599261,0.399115891083693,-2.08754114334312,0.0368392459743279,0.461700753286208,"ENSG00000260075","Not Significant"
"LRRC37A2",83.6391423814876,-1.81899965326517,0.344898787145107,-5.27401000253409,1.33474627489695e-07,1.99529383570236e-05,"LRRC37A2","Not Significant"
"ARL17A",123.694272483877,-2.30964184562727,0.333176229108438,-6.93219276719635,4.14366777649527e-12,1.69557260446431e-09,"ARL17A","Not Significant"
"FAM215B",6.69087644004804,-5.84498962122283,1.5183024633412,-3.8496872410786,0.000118268744658381,0.00741186315998725,"FAM215B","Significant"
"NSF",977.159311756317,0.374319246391099,0.226241997948522,1.65450822475617,0.0980242935851014,0.703642243518954,"NSF","Not Significant"
"RPS7P11",15.4590821776953,-4.56318001413032,1.04413698584833,-4.37028864600835,1.24082404792302e-05,0.00105816771542849,"RPS7P11","Significant"
"WNT3",94.8223637297597,-0.478046383176686,0.353660959864338,-1.35170809738248,0.176468713682949,0.837755917223567,"WNT3","Not Significant"
"ENSG00000261886",2.8485982303509,0.141413034422153,1.3695335262194,0.103256350950767,0.91775951727865,0.994202998797607,"ENSG00000261886","Not Significant"
"GOSR2",630.432669673702,0.274827516805812,0.290007666706688,0.9476560393273,0.343304587430202,0.916836758896583,"GOSR2","Not Significant"
"RPRML",3.78083586526497,1.21158254330625,1.46424914106272,0.827442891601707,0.407986078273876,0.928856774514694,"RPRML","Not Significant"
"ENSG00000262879",165.03538925909,-0.538052555540236,0.514256438823411,-1.04627286100932,0.29543507162454,0.901616260265907,"ENSG00000262879","Not Significant"
"CDC27",2999.55987676092,0.239813910981078,0.265618023462943,0.902852554410846,0.366604154413343,0.920558935264017,"CDC27","Not Significant"
"ENSG00000239291",29.7023587298628,-0.600336399383465,0.49628674869004,-1.20965631455618,0.226410799395584,0.876529235803648,"ENSG00000239291","Not Significant"
"ENSG00000262265",15.9159212066621,-1.30611916930474,0.570893310305986,-2.28785159280407,0.0221461651259926,0.357992501947591,"ENSG00000262265","Not Significant"
"ENSG00000263293",3.88330216221254,0.0341099797652256,1.10172274764757,0.0309605840834805,0.975300973936587,0.999559229594546,"ENSG00000263293","Not Significant"
"EFCAB13",60.8673240278172,-0.206485765154939,0.918492438098545,-0.224809434013854,0.822127526643564,0.985750034675354,"EFCAB13","Not Significant"
"ENSG00000253347",17.2486086107687,-0.79088918847561,0.708449189710397,-1.11636684742192,0.264265138351718,0.893285178262643,"ENSG00000253347","Not Significant"
"MRPL45P2",126.086246746768,-1.60338158347048,0.279115981439165,-5.74449938410261,9.21933312715155e-09,1.86794430126724e-06,"MRPL45P2","Not Significant"
"NPEPPS",2421.85733639546,-0.18271657016586,0.191961644961853,-0.951838947838616,0.341178666163252,0.91651293933273,"NPEPPS","Not Significant"
"ENSG00000206734",4.40642818088958,-1.567760157396,1.2694643333141,-1.23497771166454,0.216838799309283,0.870754238117555,"ENSG00000206734","Not Significant"
"ENSG00000263766",11.4591984369426,-1.08046771587858,0.691681638252675,-1.56208818642065,0.118267215512173,0.758021658637453,"ENSG00000263766","Not Significant"
"KPNB1",12231.9740235569,0.327863384429334,0.378312776573904,0.866646343267989,0.386135813086668,0.923835297598491,"KPNB1","Not Significant"
"TBKBP1",55.2089279499363,-0.16628157128951,0.576220062987122,-0.288573033065714,0.772908134429176,0.981388013210005,"TBKBP1","Not Significant"
"OSBPL7",183.557461301818,-0.344860932445971,0.654325614710328,-0.527047886698798,0.598160334667132,0.958008581125138,"OSBPL7","Not Significant"
"MRPL10",547.867480089372,0.396656935868963,0.264735620459783,1.49831343126423,0.134051836073621,0.786706346181213,"MRPL10","Not Significant"
"SCRN2",264.845596186209,-0.137882637817917,0.508827557006804,-0.270981073880935,0.786405588701034,0.981388013210005,"SCRN2","Not Significant"
"SP6",228.132214025184,0.0380762478968466,0.660271912335585,0.0576675263410179,0.954013460857735,0.996535012328316,"SP6","Not Significant"
"ENSG00000266821",3.03804556744827,-0.714667449980697,1.36759254219999,-0.522573374691736,0.601271172970952,0.958273827045219,"ENSG00000266821","Not Significant"
"ENSG00000264920",41.9396854131662,-0.0513493994109741,0.53679896870155,-0.095658528434177,0.923791779309999,0.994202998797607,"ENSG00000264920","Not Significant"
"SP2",499.523220329141,-0.013075888926288,0.216126910287426,-0.0605009756022443,0.95175663885685,0.995966460215722,"SP2","Not Significant"
"SP2-AS1",31.6504998311879,-0.00176657762138382,0.7664622893318,-0.00230484610394064,0.998161000506864,0.99978637956584,"SP2-AS1","Not Significant"
"ENSG00000266601",3.22919247803443,-0.555679956139403,1.2611627519815,-0.440609235617161,0.659495915547702,0.965986729286567,"ENSG00000266601","Not Significant"
"PNPO",700.817992300024,0.419527759164339,0.253741880629849,1.6533642697176,0.0982567500724327,0.703678832279203,"PNPO","Not Significant"
"ENSG00000264019",7.49829198061461,-2.04396070687134,1.84661643719229,-1.10686803480375,0.268350987877615,0.894920817919333,"ENSG00000264019","Not Significant"
"PRR15L",261.161473148562,-0.0100978983191334,1.92799904195045,-0.00523750173076739,0.995821097337393,0.99978637956584,"PRR15L","Not Significant"
"CDK5RAP3",1084.95028525755,0.224613374971645,0.263121777473016,0.853647984324216,0.393300062931531,0.925282000396804,"CDK5RAP3","Not Significant"
"COPZ2",43.4256835970103,0.228935549440843,0.436998486090613,0.523881790733189,0.600360760647264,0.958273827045219,"COPZ2","Not Significant"
"ENSG00000263412",9.5024801193926,-0.206559272630355,0.803608454409931,-0.257039695758336,0.797148129485905,0.983459472180802,"ENSG00000263412","Not Significant"
"NFE2L1",2774.08177431186,0.292809645592862,0.221058621368737,1.3245791717141,0.185310767873605,0.847924577313497,"NFE2L1","Not Significant"
"ENSG00000278765",5.09027010713293,-0.974095652482866,0.999201032582999,-0.974874545480368,0.329622493906462,0.911529431750993,"ENSG00000278765","Not Significant"
"CBX1",1714.29324159308,0.634242333288723,0.370128561836342,1.71357306267319,0.0866071642789335,0.678200717199648,"CBX1","Not Significant"
"RNU6-1201P",2.73995025769527,1.22130703487312,1.27227532448188,0.959939261079738,0.337085785036047,0.915730701369078,"RNU6-1201P","Not Significant"
"SNX11",284.88935287614,0.312793900797607,0.388650108342954,0.804821339510833,0.420922785556658,0.930775947090893,"SNX11","Not Significant"
"SKAP1",35.7052941626012,0.174092149717584,0.460593148683112,0.37797381531908,0.705450045902619,0.972093064360681,"SKAP1","Not Significant"
"HOXB2",55.6049591737704,-1.74184298689207,0.476179738592548,-3.65795275548781,0.000254237894715144,0.0137097948961507,"HOXB2","Not Significant"
"HOXB3",3006.27846693129,-0.501597278297958,0.234337624550168,-2.14048972827483,0.0323152100342707,0.43341010167429,"HOXB3","Not Significant"
"HOXB-AS3",195.85870337719,0.400169121091589,0.289068704647785,1.38433913688157,0.166254635659708,0.830849838299611,"HOXB-AS3","Not Significant"
"HOXB4",737.360494138943,-0.0149833850125097,0.227435059810365,-0.065879838513037,0.94747349224202,0.995717991666607,"HOXB4","Not Significant"
"ENSG00000257178",496.209199428645,0.0568909102291176,0.239079083309202,0.237958542594629,0.811913248885485,0.984093670835905,"ENSG00000257178","Not Significant"
"HOXB5",521.550388639968,-0.764179254928752,0.242635220085853,-3.14949847206172,0.00163550963797733,0.0619445565062594,"HOXB5","Not Significant"
"HOXB6",2152.31269167087,-0.427408406914033,0.349553418756868,-1.2227270110361,0.221432821357026,0.87401720261143,"HOXB6","Not Significant"
"HOXB7",782.765293484812,-0.167468334814172,0.28447209629089,-0.588698635112968,0.556063453664529,0.952561849688252,"HOXB7","Not Significant"
"HOXB8",1092.40144534318,-0.147490470462555,0.455508356902557,-0.32379311647647,0.746094667953425,0.9779792565018,"HOXB8","Not Significant"
"HOXB9",4925.36418236337,-0.0174647990936912,0.461269301645595,-0.0378624786678517,0.969797329269688,0.998778847089635,"HOXB9","Not Significant"
"HOXB-AS4",43.951318555689,-0.792881889308092,0.570367687606933,-1.39012413665078,0.164491185073326,0.827134539217635,"HOXB-AS4","Not Significant"
"MIR196A1",64.7998613368689,-1.41766278890373,0.427696958617858,-3.31464313771377,0.000917601871109117,0.0391603955995423,"MIR196A1","Not Significant"
"ENSG00000272763",296.236659232579,-0.448991633500215,0.542223374277305,-0.82805658110672,0.407638457228114,0.928526951744865,"ENSG00000272763","Not Significant"
"LINC02086",2064.08136704906,-0.506404592989883,0.215628509982436,-2.34850481057043,0.0188489557159597,0.32671001398369,"LINC02086","Not Significant"
"PRAC2",4.73765878624453,-0.160225639810247,1.01059336488065,-0.15854610308981,0.874026495022171,0.991288027964016,"PRAC2","Not Significant"
"HOXB13",151.31515038764,0.436368319244003,0.422996591723644,1.03161190369377,0.302253961726866,0.907457621533299,"HOXB13","Not Significant"
"TTLL6",15.3773241690158,0.409831933369716,1.30903400279728,0.313079669812964,0.754220134369815,0.979562020606824,"TTLL6","Not Significant"
"CALCOCO2",1129.36405069333,0.396712617078559,0.451668784766951,0.87832639858708,0.379766613742704,0.922101289226201,"CALCOCO2","Not Significant"
"SUMO2P17",24.1101025769557,-3.04837209280307,0.743343268614734,-4.1008941918367,4.11556720228501e-05,0.00306742042658878,"SUMO2P17","Significant"
"ATP5G1",835.280505358398,0.463481231537173,0.569527282473797,0.813799875440554,0.415759606474231,0.930287963013201,"ATP5G1","Not Significant"
"ENSG00000270781",3.17498830987306,-0.874727272132154,1.45743055057364,-0.600184531460427,0.548383261463501,0.952561849688252,"ENSG00000270781","Not Significant"
"UBE2Z",1967.02824068167,0.160301162420461,0.19108027354965,0.838920519855801,0.401513912050707,0.926030556248545,"UBE2Z","Not Significant"
"SNF8",700.612256147229,0.379303476617905,0.451378558859803,0.840322317426946,0.400727691594864,0.925925788130988,"SNF8","Not Significant"
"ENSG00000230532",13.842169589803,-0.823261836531947,0.648104035173444,-1.27026185898014,0.203991369479674,0.862413840566754,"ENSG00000230532","Not Significant"
"B4GALNT2",15.7927347840058,-0.874507421055945,3.56867111545391,-0.245051278967385,0.806416726620348,0.984068083617249,"B4GALNT2","Not Significant"
"PHOSPHO1",17.9039190450299,-0.091761781317357,0.779839187662078,-0.117667568864364,0.90633106451605,0.994202998797607,"PHOSPHO1","Not Significant"
"ZNF652",1273.66446836266,-0.508268696158557,0.279999314992115,-1.81524978435347,0.0694855321369487,0.613199515831941,"ZNF652","Not Significant"
"ENSG00000248714",2.00008864868167,1.07557884417793,1.85461651798855,0.579946761902273,0.561950519989006,0.952930855310012,"ENSG00000248714","Not Significant"
"PHB",3125.16307426049,0.45840093818306,0.53373017999234,0.858862690113643,0.390416275777323,0.924590091443746,"PHB","Not Significant"
"EIF4EP2",28.3461171392559,-0.506325935089518,0.559149150783752,-0.905529292818933,0.365185048519365,0.920558935264017,"EIF4EP2","Not Significant"
"SPOP",1118.98783208707,0.374204092586617,0.212119321676742,1.76412072992051,0.0777116550370554,0.644151383337097,"SPOP","Not Significant"
"SLC35B1",936.982834298046,0.601274680788963,0.52109249633363,1.15387322791921,0.248552146618646,0.88359337194062,"SLC35B1","Not Significant"
"FAM117A",134.236810961793,-0.00386440595884401,0.396238123951861,-0.00975273636040506,0.99221856558896,0.99978637956584,"FAM117A","Not Significant"
"KAT7",1501.14873108932,0.0633755970879435,0.196228898464211,0.322967705490648,0.7467196998005,0.978112817922208,"KAT7","Not Significant"
"ENSG00000235183",8.61619566316741,-1.79430633788289,0.820853082979371,-2.18590436594363,0.0288226027667354,0.411391098101751,"ENSG00000235183","Not Significant"
"ENSG00000262837",5.20935054482626,-1.28248655321185,1.01162942985395,-1.26774342003574,0.204889593480359,0.862413840566754,"ENSG00000262837","Not Significant"
"ENSG00000204584",21.3022365566052,-0.545158711944584,0.600278639764428,-0.908176096618271,0.363785190958578,0.920558935264017,"ENSG00000204584","Not Significant"
"ENSG00000248954",1.9634823434507,-3.00437583095034,2.00433583413433,-1.49893834146209,0.133889628497359,0.78663926157415,"ENSG00000248954","Not Significant"
"DLX4",34.4653247891276,0.344571051304482,1.02700281766697,0.335511300823145,0.737239421426942,0.97644537187863,"DLX4","Not Significant"
"DLX3",11.2325218871875,1.70834137987283,1.37566561571163,1.24182894473895,0.214299680903769,0.869959246230578,"DLX3","Not Significant"
"ENSG00000246640",3.90879393330093,0.23134174249685,1.46299135258643,0.158129261726572,0.874354943161722,0.991288027964016,"ENSG00000246640","Not Significant"
"ITGA3",2738.93205190076,-0.112330247074116,0.373683429719174,-0.300602697739456,0.763717474060065,0.98004863566355,"ITGA3","Not Significant"
"ENSG00000276851",2.71652029746151,-1.31486685154344,1.76748053265649,-0.74392154665897,0.456923939217391,0.937028226095627,"ENSG00000276851","Not Significant"
"PDK2",299.285653685824,-0.00187284350797274,0.258462406826324,-0.00724609637033681,0.994218502173866,0.99978637956584,"PDK2","Not Significant"
"SAMD14",2.59909559533072,0.0241404289103013,1.78407492144586,0.0135310623001961,0.989204103736556,0.99978637956584,"SAMD14","Not Significant"
"PPP1R9B",1348.47043807496,0.26523403190916,0.234834547395565,1.12945064876843,0.258707777065687,0.890244198266691,"PPP1R9B","Not Significant"
"COL1A1",23.0645322758029,0.318912105683707,0.515876119905781,0.618195131307789,0.536446719036686,0.952001379373138,"COL1A1","Not Significant"
